Provider,OP_NumClaims,OP_NumBeneficiaries,OP_AvgReimbursement,OP_TotalReimbursement,OP_MaxReimbursement,OP_StdReimbursement,OP_MedianReimbursement,OP_AvgDeductible,OP_TotalDeductible,OP_AvgClaimDuration,OP_TotalClaimDuration,OP_MaxClaimDuration,OP_StdClaimDuration,OP_NumAttendingPhysicians,OP_NumOperatingPhysicians,OP_NumOtherPhysicians,OP_ClaimsPerBeneficiary,OP_ReimbursementPerDay,OP_ReimbursementPerBeneficiary,OP_TotalUniqueDiagnoses,OP_TotalUniqueProcedures
PRV52480,25,24,174.0,4350,1500,356.9897290772757,60.0,0.0,0,0.52,13,11,2.200757445365875,17,4,10,1.0416666666666667,334.61538461538464,181.25,54,0
PRV52482,1,1,40.0,40,40,0.0,40.0,0.0,0,0.0,0,0,0.0,1,0,1,1.0,,40.0,1,0
PRV52483,223,61,233.67713004484304,52110,5900,593.4385399439655,70.0,2.4663677130044843,550,1.0179372197309418,227,20,3.874104517931943,3,3,1,3.6557377049180326,229.55947136563876,854.2622950819672,423,0
PRV52484,13,10,120.76923076923077,1570,600,166.1054654158786,60.0,22.307692307692307,290,0.9230769230769231,12,12,3.3282011773513753,7,3,5,1.3,130.83333333333334,157.0,48,0
PRV52485,5,4,316.0,1580,700,307.0504844484047,100.0,12.0,60,0.0,0,0,0.0,2,0,2,1.25,,395.0,12,0
PRV52486,69,58,320.8695652173913,22140,4800,734.0014007248111,80.0,1.5942028985507246,110,1.8695652173913044,129,20,5.116044667854091,7,7,6,1.1896551724137931,171.62790697674419,381.7241379310345,163,0
PRV52487,177,127,288.3050847457627,51030,3300,514.2375839610414,90.0,6.327683615819209,1120,1.231638418079096,218,20,4.4895730365296265,5,4,5,1.3937007874015748,234.08256880733944,401.81102362204723,372,0
PRV52488,183,130,244.3169398907104,44710,3300,454.50304715843055,80.0,3.4972677595628414,640,1.1147540983606556,204,20,4.249492641942732,5,4,5,1.4076923076923078,219.16666666666666,343.9230769230769,402,0
PRV52490,17,16,293.52941176470586,4990,1900,455.7266337464625,100.0,0.0,0,2.3529411764705883,40,20,6.642111641550714,2,1,2,1.0625,124.75,311.875,37,0
PRV52491,63,57,263.1746031746032,16580,2000,419.20749114838185,90.0,1.5873015873015872,100,1.4761904761904763,93,20,4.6484723222662705,3,2,3,1.105263157894737,178.27956989247312,290.87719298245617,167,0
PRV52492,34,33,229.7058823529412,7810,1400,347.68049852595766,85.0,0.5882352941176471,20,1.8235294117647058,62,20,5.317042856845615,6,3,5,1.0303030303030303,125.96774193548387,236.66666666666666,85,0
PRV52493,16,16,248.125,3970,1600,393.29749130482213,95.0,0.0,0,0.0,0,0,0.0,3,1,2,1.0,,248.125,35,0
PRV52494,1,1,20.0,20,20,0.0,20.0,0.0,0,0.0,0,0,0.0,1,0,0,1.0,,20.0,1,0
PRV52495,3,3,600.0,1800,1300,624.4997998398399,400.0,0.0,0,0.0,0,0,0.0,3,1,2,1.0,,600.0,9,0
PRV52497,26,26,163.07692307692307,4240,700,195.95446880883796,75.0,0.0,0,0.34615384615384615,9,7,1.3839742105200568,12,7,6,1.0,471.1111111111111,163.07692307692307,70,0
PRV52499,149,115,333.3557046979866,49670,3300,671.9863764890114,60.0,2.684563758389262,400,2.0738255033557045,309,20,5.772832411427362,66,22,40,1.2956521739130435,160.74433656957927,431.9130434782609,325,0
PRV52500,119,104,263.109243697479,31310,3300,545.3109016791258,70.0,2.9411764705882355,350,0.9831932773109243,117,20,4.131284515796859,55,17,28,1.1442307692307692,267.6068376068376,301.0576923076923,234,0
PRV52501,19,16,254.73684210526315,4840,2200,526.6389066634708,70.0,5.2631578947368425,100,1.263157894736842,24,20,4.55633996955107,13,1,6,1.1875,201.66666666666666,302.5,61,0
PRV52502,93,76,310.0,28830,3300,635.5723199707829,70.0,0.21505376344086022,20,1.5806451612903225,147,20,5.13369639827653,35,12,22,1.2236842105263157,196.12244897959184,379.3421052631579,205,0
PRV52503,73,60,394.52054794520546,28800,4300,798.1541919674739,90.0,4.931506849315069,360,1.904109589041096,139,20,5.252418447094537,33,12,19,1.2166666666666666,207.19424460431654,480.0,172,0
PRV52504,26,26,76.15384615384616,1980,200,56.076870317586234,60.0,0.0,0,1.3461538461538463,35,20,4.335364415523177,13,2,8,1.0,56.57142857142857,76.15384615384616,53,0
PRV52506,13,12,168.46153846153845,2190,900,247.0440633384442,70.0,0.0,0,1.6153846153846154,21,20,5.530799543442484,9,5,4,1.0833333333333333,104.28571428571429,182.5,34,0
PRV52507,29,24,250.0,7250,1100,304.45501661634205,100.0,3.4482758620689653,100,0.20689655172413793,6,6,1.1141720290623112,15,4,10,1.2083333333333333,1208.3333333333333,302.0833333333333,65,0
PRV52508,35,34,218.28571428571428,7640,1700,447.7754539307142,70.0,1.4285714285714286,50,0.8285714285714286,29,20,3.543724480441067,26,3,13,1.0294117647058822,263.44827586206895,224.7058823529412,69,0
PRV52509,57,24,313.1578947368421,17850,3300,627.6519676390753,90.0,2.807017543859649,160,0.7017543859649122,40,20,3.7127430766055185,18,4,13,2.375,446.25,743.75,116,0
PRV52510,26,22,163.07692307692307,4240,1200,297.92306699239293,55.0,3.8461538461538463,100,0.0,0,0,0.0,12,2,6,1.1818181818181819,,192.72727272727272,60,0
PRV52511,171,140,263.62573099415204,45080,3300,558.9609691034609,70.0,2.573099415204678,440,1.1754385964912282,201,20,4.2181239502227434,80,22,41,1.2214285714285715,224.27860696517413,322.0,379,0
PRV52512,31,19,196.4516129032258,6090,1600,333.532091280552,70.0,0.0,0,1.935483870967742,60,20,5.195738535062286,2,1,2,1.631578947368421,101.5,320.5263157894737,94,0
PRV52513,20,18,193.5,3870,2000,449.1896211951848,60.0,0.0,0,0.0,0,0,0.0,9,2,6,1.1111111111111112,,215.0,49,0
PRV52514,15,13,440.0,6600,3300,840.0765271262919,90.0,4.0,60,1.3333333333333333,20,20,5.163977794943222,8,3,4,1.1538461538461537,330.0,507.6923076923077,51,0
PRV52515,17,17,144.11764705882354,2450,1700,403.79541267096835,30.0,2.3529411764705883,40,0.0,0,0,0.0,5,1,3,1.0,,144.11764705882354,45,0
PRV52517,32,26,340.9375,10910,3000,659.6839877620779,65.0,3.75,120,0.0,0,0,0.0,14,2,7,1.2307692307692308,,419.61538461538464,92,0
PRV52518,50,49,306.8,15340,3300,780.6941965785504,65.0,2.0,100,1.12,56,20,4.368906835671312,20,4,9,1.0204081632653061,273.92857142857144,313.0612244897959,123,0
PRV52519,94,69,416.8085106382979,39180,3300,797.1376383978153,75.0,3.1914893617021276,300,1.946808510638298,183,20,5.670840375560583,7,6,6,1.3623188405797102,214.0983606557377,567.8260869565217,238,0
PRV52520,121,51,329.8347107438017,39910,3300,624.4357232348184,90.0,3.2231404958677685,390,1.8760330578512396,227,20,5.309692784480542,6,6,5,2.372549019607843,175.8149779735683,782.5490196078431,297,0
PRV52521,113,88,221.23893805309734,25000,3000,473.93703006864826,60.0,1.415929203539823,160,1.2920353982300885,146,20,4.208158351704637,26,9,15,1.2840909090909092,171.23287671232876,284.09090909090907,256,0
PRV52523,3,3,160.0,480,400,208.08652046684813,50.0,0.0,0,0.0,0,0,0.0,3,0,2,1.0,,160.0,4,0
PRV52525,2,2,75.0,150,90,21.213203435596427,75.0,0.0,0,0.0,0,0,0.0,1,0,0,1.0,,75.0,4,0
PRV52526,1,1,90.0,90,90,0.0,90.0,0.0,0,0.0,0,0,0.0,1,0,0,1.0,,90.0,5,0
PRV52527,160,73,304.5625,48730,3300,628.4300563243487,80.0,3.75,600,1.74375,279,20,5.158185623920258,1,1,0,2.191780821917808,174.6594982078853,667.5342465753424,331,0
PRV52528,26,16,248.46153846153845,6460,2000,422.98645186523237,80.0,0.0,0,1.0769230769230769,28,20,4.098029545262717,9,5,7,1.625,230.71428571428572,403.75,57,0
PRV52529,12,8,176.66666666666666,2120,700,227.08962321008192,100.0,0.0,0,0.0,0,0,0.0,5,1,2,1.5,,265.0,20,0
PRV52530,9,9,245.55555555555554,2210,800,267.1661987935184,100.0,0.0,0,1.5555555555555556,14,14,4.666666666666667,6,0,2,1.0,157.85714285714286,245.55555555555554,24,0
PRV52531,5,5,594.0,2970,2400,1020.4802790843142,60.0,6.0,30,2.0,10,9,3.9370039370059056,3,0,1,1.0,297.0,594.0,12,0
PRV52532,16,15,159.375,2550,1300,310.98700401570915,70.0,3.75,60,0.4375,7,3,0.963932916061417,12,2,5,1.0666666666666667,364.2857142857143,170.0,45,0
PRV52533,43,27,171.62790697674419,7380,900,221.90656798964636,90.0,9.534883720930232,410,0.3023255813953488,13,7,1.300821786427448,14,7,6,1.5925925925925926,567.6923076923077,273.3333333333333,112,0
PRV52535,18,12,400.0,7200,2300,616.508193734014,200.0,5.0,90,1.1666666666666667,21,20,4.706066172880425,7,7,6,1.5,342.85714285714283,600.0,61,0
PRV52539,14,12,317.85714285714283,4450,1200,418.6457759422466,95.0,7.142857142857143,100,4.142857142857143,58,20,7.81376638087837,2,2,2,1.1666666666666667,76.72413793103448,370.8333333333333,42,0
PRV52540,7,4,481.42857142857144,3370,1400,438.2704101133824,400.0,0.0,0,0.0,0,0,0.0,1,1,1,1.75,,842.5,28,0
PRV52542,62,44,256.7741935483871,15920,3300,546.8801954501265,85.0,1.7741935483870968,110,1.2741935483870968,79,20,4.137669237145868,2,2,1,1.4090909090909092,201.51898734177215,361.8181818181818,154,0
PRV52543,171,89,278.0701754385965,47550,3300,505.50186569676487,80.0,3.391812865497076,580,1.2514619883040936,214,20,4.547906521947229,8,6,7,1.9213483146067416,222.19626168224298,534.2696629213483,379,0
PRV52545,13,13,112.3076923076923,1460,400,112.48361704072333,100.0,8.461538461538462,110,1.6153846153846154,21,12,3.8196522864972393,3,1,3,1.0,69.52380952380952,112.3076923076923,41,0
PRV52547,2,2,1510.0,3020,3000,2107.178207935912,1510.0,0.0,0,0.0,0,0,0.0,1,0,0,1.0,,1510.0,5,0
PRV52548,10,10,175.0,1750,500,187.5129625148915,80.0,0.0,0,1.9,19,11,4.0674862562084275,8,3,6,1.0,92.10526315789474,175.0,37,0
PRV52549,150,49,387.73333333333335,58160,3300,663.35343577962,100.0,4.733333333333333,710,3.38,507,20,7.109564405803528,6,6,2,3.061224489795918,114.71400394477318,1186.938775510204,379,0
PRV52551,5,5,184.0,920,400,139.7497763862254,200.0,0.0,0,1.6,8,8,3.577708763999664,3,2,0,1.0,115.0,184.0,18,0
PRV52552,44,43,292.5,12870,2600,566.0886815233433,75.0,4.318181818181818,190,1.1136363636363635,49,20,4.309081319513687,32,5,9,1.0232558139534884,262.6530612244898,299.30232558139534,106,0
PRV52553,4,4,580.0,2320,2000,949.2804292375007,145.0,0.0,0,0.25,1,1,0.5,4,1,2,1.0,2320.0,580.0,13,0
PRV52554,13,13,151.53846153846155,1970,500,172.86054850881746,60.0,0.0,0,1.7692307692307692,23,20,5.540063870778719,9,1,4,1.0,85.65217391304348,151.53846153846155,36,0
PRV52555,7,7,514.2857142857143,3600,3300,1228.8050719141359,60.0,0.0,0,2.857142857142857,20,20,7.5592894601845435,6,1,3,1.0,180.0,514.2857142857143,13,0
PRV52556,69,62,257.39130434782606,17760,2600,535.2532445540397,90.0,3.9130434782608696,270,1.2028985507246377,83,20,4.067734266528003,48,16,23,1.1129032258064515,213.97590361445782,286.4516129032258,147,0
PRV52557,11,9,88.18181818181819,970,300,87.1571203996761,60.0,0.0,0,1.8181818181818181,20,20,6.030226891555272,9,1,2,1.2222222222222223,48.5,107.77777777777777,25,0
PRV52558,494,440,285.2226720647773,140900,3300,556.8433297859691,80.0,2.4696356275303644,1220,1.4251012145748987,704,20,4.775429155643132,2,2,1,1.1227272727272728,200.14204545454547,320.22727272727275,985,4
PRV52559,359,207,252.75766016713092,90740,3300,549.3774280272122,70.0,1.5041782729805013,540,1.392757660167131,500,20,4.657432688249681,7,7,6,1.7342995169082125,181.48,438.35748792270533,705,0
PRV52560,503,174,289.16500994035783,145450,4060,601.1275085058244,70.0,3.7176938369781314,1870,1.2664015904572565,637,20,4.272188898191434,1,1,1,2.8908045977011496,228.3359497645212,835.919540229885,1034,0
PRV52561,280,261,460.35714285714283,128900,14010,1219.05005070082,80.0,3.1785714285714284,890,1.5178571428571428,425,20,4.876948453293085,1,1,1,1.0727969348659003,303.29411764705884,493.86973180076626,591,0
PRV52562,81,56,229.87654320987653,18620,2800,439.5295605165838,80.0,4.814814814814815,390,1.876543209876543,152,20,5.386053091200881,20,11,12,1.4464285714285714,122.5,332.5,186,0
PRV52563,473,246,367.3784355179704,173770,4300,748.4194493471603,80.0,2.66384778012685,1260,1.7674418604651163,836,20,5.3175474236789375,6,6,2,1.9227642276422765,207.85885167464116,706.3821138211382,969,2
PRV52564,16,16,293.75,4700,1700,537.3127580841535,75.0,1.25,20,2.5,40,20,6.831300510639731,11,3,8,1.0,117.5,293.75,31,0
PRV52565,126,78,259.04761904761904,32640,2800,505.57124692201955,90.0,3.0952380952380953,390,2.1587301587301586,272,20,5.9938804771702925,6,6,6,1.6153846153846154,120.0,418.46153846153845,288,0
PRV52566,117,113,278.8888888888889,32630,3300,564.811194846344,70.0,3.076923076923077,360,1.0854700854700854,127,20,4.088614657829482,73,22,35,1.0353982300884956,256.92913385826773,288.76106194690266,271,1
PRV52567,66,38,449.54545454545456,29670,3300,865.6210430724233,80.0,7.2727272727272725,480,1.7121212121212122,113,20,5.241154163893385,28,8,15,1.736842105263158,262.56637168141594,780.7894736842105,122,0
PRV52568,87,41,295.7471264367816,25730,4020,724.8971573952998,70.0,4.942528735632184,430,0.9195402298850575,80,20,3.885627634209798,26,9,15,2.1219512195121952,321.625,627.560975609756,196,0
PRV52570,16,15,386.875,6190,3300,814.5077756944169,95.0,0.0,0,1.3125,21,20,4.989572459974234,10,1,6,1.0666666666666667,294.76190476190476,412.6666666666667,39,0
PRV52571,508,429,318.48425196850394,161790,14900,891.9715689585657,70.0,2.2244094488188977,1130,1.68503937007874,856,20,5.264522751513973,3,2,1,1.1841491841491842,189.0070093457944,377.13286713286715,1020,0
PRV52572,3,3,1383.3333333333333,4150,2100,1155.7825631723874,2000.0,0.0,0,13.333333333333334,40,20,11.547005383792515,3,1,1,1.0,103.75,1383.3333333333333,14,0
PRV52573,587,520,270.30664395229985,158670,3300,532.3573449001086,80.0,1.7206132879045997,1010,1.616695059625213,949,20,4.976524478455663,2,2,0,1.1288461538461538,167.19704952581665,305.13461538461536,1095,2
PRV52574,113,93,309.11504424778764,34930,3500,610.567004516124,70.0,2.47787610619469,280,1.5398230088495575,174,20,4.834835272400868,76,9,41,1.2150537634408602,200.7471264367816,375.59139784946234,298,0
PRV52575,70,40,339.7142857142857,23780,3300,635.6258388701149,95.0,1.4285714285714286,100,2.157142857142857,151,20,5.749948239932666,40,9,15,1.75,157.48344370860926,594.5,178,0
PRV52576,23,23,341.30434782608694,7850,1800,481.7327092507373,60.0,0.0,0,1.4782608695652173,34,20,4.980594754712728,11,0,5,1.0,230.88235294117646,341.30434782608694,54,0
PRV52577,8,8,318.75,2550,1000,350.2830488129768,150.0,0.0,0,5.25,42,20,8.04895734152656,6,1,2,1.0,60.714285714285715,318.75,20,0
PRV52578,12,12,420.8333333333333,5050,3300,934.7382553745226,85.0,0.0,0,0.16666666666666666,2,2,0.5773502691896257,9,3,4,1.0,2525.0,420.8333333333333,36,0
PRV52579,9,9,117.77777777777777,1060,400,139.26393806166922,90.0,11.11111111111111,100,0.0,0,0,0.0,9,0,3,1.0,,117.77777777777777,21,0
PRV52580,39,37,181.7948717948718,7090,1200,291.87120262262573,80.0,1.5384615384615385,60,0.8717948717948718,34,20,3.860593676594635,7,2,5,1.054054054054054,208.52941176470588,191.6216216216216,102,0
PRV52581,142,135,282.0422535211268,40050,3300,624.6026126537517,70.0,1.6901408450704225,240,1.6408450704225352,233,20,5.005446040157958,3,1,2,1.0518518518518518,171.88841201716738,296.6666666666667,305,0
PRV52582,4,4,255.0,1020,500,231.15651263447745,250.0,0.0,0,0.0,0,0,0.0,4,3,1,1.0,,255.0,7,0
PRV52583,182,167,229.6153846153846,41790,3300,481.84539986936227,70.0,3.956043956043956,720,1.7087912087912087,311,20,5.280824235675629,108,28,45,1.089820359281437,134.37299035369776,250.23952095808383,419,0
PRV52584,51,49,244.31372549019608,12460,2800,474.91580265121013,90.0,1.3725490196078431,70,2.196078431372549,112,20,6.095964592558382,25,2,12,1.0408163265306123,111.25,254.28571428571428,105,0
PRV52586,1,1,300.0,300,300,0.0,300.0,0.0,0,0.0,0,0,0.0,1,1,0,1.0,,300.0,9,0
PRV52587,137,68,283.94160583941607,38900,3300,600.2859094095395,80.0,1.167883211678832,160,1.5912408759124088,218,20,5.135738025498592,3,2,2,2.014705882352941,178.44036697247705,572.0588235294117,296,0
PRV52588,33,21,291.5151515151515,9620,1800,463.0342941681076,70.0,0.0,0,2.9696969696969697,98,20,6.583525121870732,11,4,7,1.5714285714285714,98.16326530612245,458.0952380952381,80,0
PRV52589,345,300,316.28985507246375,109120,10200,778.4388278876254,70.0,3.1594202898550723,1090,1.289855072463768,445,20,4.4418119380370475,176,47,69,1.15,245.2134831460674,363.73333333333335,687,2
PRV52590,93,93,253.01075268817203,23530,2800,548.3766258659886,70.0,2.3655913978494625,220,1.3655913978494623,127,20,4.6852797843156075,2,2,1,1.0,185.2755905511811,253.01075268817203,228,0
PRV52591,46,45,271.95652173913044,12510,3300,624.726142900382,70.0,9.565217391304348,440,0.782608695652174,36,20,3.244914266823365,13,8,8,1.0222222222222221,347.5,278.0,104,0
PRV52592,12,12,301.6666666666667,3620,1800,513.7532717583648,95.0,0.0,0,4.833333333333333,58,20,8.757680611724185,8,2,5,1.0,62.41379310344828,301.6666666666667,39,0
PRV52593,582,252,244.02061855670104,142020,3300,500.06504181530624,80.0,2.336769759450172,1360,1.3986254295532645,814,20,4.684084985571299,1,1,0,2.3095238095238093,174.47174447174447,563.5714285714286,1099,0
PRV52596,2,2,200.0,400,400,282.842712474619,200.0,0.0,0,1.0,2,2,1.4142135623730951,2,1,1,1.0,200.0,200.0,6,0
PRV52598,31,30,338.38709677419354,10490,3300,677.9680266511765,90.0,0.967741935483871,30,0.03225806451612903,1,1,0.1796053020267749,23,4,9,1.0333333333333334,10490.0,349.6666666666667,70,0
PRV52599,272,144,323.125,87890,3300,627.5596846110155,70.0,3.4926470588235294,950,2.327205882352941,633,20,6.12172909167395,2,2,1,1.8888888888888888,138.8467614533965,610.3472222222222,609,0
PRV52602,70,65,350.2857142857143,24520,6060,893.0390572444047,85.0,2.142857142857143,150,1.3142857142857143,92,20,4.6704214412538185,52,13,18,1.0769230769230769,266.5217391304348,377.2307692307692,168,0
PRV52604,7,7,498.57142857142856,3490,3300,1235.521867760456,50.0,0.0,0,0.0,0,0,0.0,6,0,1,1.0,,498.57142857142856,14,0
PRV52605,1000,401,253.88,253880,3300,515.8141233136313,70.0,3.02,3020,1.466,1466,20,4.803948576111313,2,2,2,2.493765586034913,173.1787175989086,633.1172069825436,1727,1
PRV52606,30,22,334.0,10020,2300,561.2952999919947,95.0,8.0,240,1.0,30,17,3.3009925362136054,19,2,9,1.3636363636363635,334.0,455.45454545454544,77,0
PRV52607,2,2,1700.0,3400,3300,2262.741699796952,1700.0,0.0,0,0.0,0,0,0.0,2,0,0,1.0,,1700.0,2,0
PRV52609,128,44,317.890625,40690,3300,676.6634822848608,70.0,3.203125,410,1.015625,130,20,4.1278473828071744,3,3,3,2.909090909090909,313.0,924.7727272727273,281,0
PRV52610,16,15,440.0,7040,2200,772.2175859173371,60.0,8.125,130,1.25,20,20,5.0,11,2,8,1.0666666666666667,352.0,469.3333333333333,37,0
PRV52611,7,7,394.2857142857143,2760,900,342.48392384933646,500.0,0.0,0,0.0,0,0,0.0,7,1,1,1.0,,394.2857142857143,25,0
PRV52614,156,94,272.3076923076923,42480,3300,564.4727441676775,80.0,1.0256410256410255,160,1.4743589743589745,230,20,4.908779124146948,3,3,1,1.6595744680851063,184.69565217391303,451.9148936170213,359,0
PRV52615,7,7,110.0,770,200,65.57438524302,100.0,0.0,0,2.857142857142857,20,20,7.5592894601845435,2,1,1,1.0,38.5,110.0,23,0
PRV52616,15,15,576.0,8640,2500,835.5819186992636,100.0,0.0,0,1.9333333333333333,29,20,5.3246953858771064,7,3,2,1.0,297.9310344827586,576.0,42,0
PRV52617,196,109,300.51020408163265,58900,3300,561.954232006221,80.0,3.163265306122449,620,1.5,294,20,5.024555089373968,4,4,2,1.798165137614679,200.34013605442178,540.3669724770642,430,0
PRV52621,21,21,203.8095238095238,4280,1400,337.8975612589738,80.0,7.619047619047619,160,1.4761904761904763,31,20,4.621894066495332,14,4,10,1.0,138.06451612903226,203.8095238095238,53,0
PRV52622,3,3,336.6666666666667,1010,800,412.3509831846328,200.0,0.0,0,6.666666666666667,20,20,11.547005383792515,3,0,1,1.0,50.5,336.6666666666667,7,0
PRV52623,225,118,245.73333333333332,55290,3300,509.8139716742623,70.0,3.3777777777777778,760,1.0266666666666666,231,20,3.9550148997371517,16,10,29,1.9067796610169492,239.35064935064935,468.5593220338983,483,0
PRV52626,3,3,186.66666666666666,560,400,185.8314648635514,100.0,0.0,0,0.0,0,0,0.0,3,0,2,1.0,,186.66666666666666,14,0
PRV52627,2,2,35.0,70,50,21.213203435596427,35.0,0.0,0,10.0,20,20,14.142135623730951,2,0,2,1.0,3.5,35.0,6,0
PRV52628,2098,1354,287.9504289799809,604120,5400,583.1159565729806,80.0,2.7550047664442325,5780,1.644423260247855,3450,20,5.099989235411091,2,2,1,1.549483013293944,175.1072463768116,446.17429837518466,2949,0
PRV52629,61,58,201.9672131147541,12320,2200,380.34554321095595,70.0,2.2950819672131146,140,1.0327868852459017,63,20,4.222823751609635,8,5,4,1.0517241379310345,195.55555555555554,212.41379310344828,152,0
PRV52630,347,209,285.5043227665706,99070,4100,572.5558426043129,80.0,3.2564841498559076,1130,1.7031700288184437,591,20,5.223453808607847,10,9,3,1.6602870813397128,167.63113367174282,474.01913875598086,715,0
PRV52631,1057,804,304.399243140965,321750,17300,779.4273851920431,80.0,2.0719016083254496,2190,1.3159886471144748,1391,20,4.659876667947023,6,6,2,1.314676616915423,231.30841121495328,400.1865671641791,1745,0
PRV52633,379,224,265.8839050131926,100770,3300,542.5892726191977,70.0,3.1398416886543536,1190,1.3509234828496042,512,20,4.525742704631049,3,3,2,1.6919642857142858,196.81640625,449.86607142857144,775,0
PRV52634,29,29,156.89655172413794,4550,1500,285.80842045323027,50.0,0.0,0,1.9655172413793103,57,20,5.809369025368108,25,2,13,1.0,79.82456140350877,156.89655172413794,78,0
PRV52636,21,21,324.76190476190476,6820,2500,670.273220766122,90.0,7.619047619047619,160,1.380952380952381,29,20,4.695489223458942,14,2,4,1.0,235.17241379310346,324.76190476190476,40,0
PRV52638,1,1,400.0,400,400,0.0,400.0,0.0,0,0.0,0,0,0.0,1,0,0,1.0,,400.0,2,0
PRV52639,37,33,274.3243243243243,10150,2100,464.1332455983623,70.0,2.4324324324324325,90,2.972972972972973,110,20,6.714356453345515,20,4,9,1.121212121212121,92.27272727272727,307.57575757575756,100,0
PRV52640,66,65,167.42424242424244,11050,2600,405.89998997881474,50.0,1.3636363636363635,90,1.2121212121212122,80,20,4.582626561314613,23,7,14,1.0153846153846153,138.125,170.0,143,0
PRV52641,76,72,293.8157894736842,22330,2800,534.1709267148188,95.0,0.6578947368421053,50,1.644736842105263,125,20,4.757321227661413,43,9,19,1.0555555555555556,178.64,310.1388888888889,167,0
PRV52642,290,167,262.8965517241379,76240,3300,545.8841496438221,70.0,2.7241379310344827,790,1.6758620689655173,486,20,5.169624829768905,9,7,4,1.7365269461077844,156.8724279835391,456.52694610778445,573,2
PRV52643,11,11,462.72727272727275,5090,3300,955.3752237638456,200.0,0.0,0,1.2727272727272727,14,13,3.9010488100229943,10,2,2,1.0,363.57142857142856,462.72727272727275,30,0
PRV52644,22,20,296.8181818181818,6530,2500,615.2536168012448,70.0,3.1818181818181817,70,3.3636363636363638,74,20,7.390762925664482,12,4,9,1.1,88.24324324324324,326.5,57,0
PRV52645,408,367,268.70098039215685,109630,14060,862.5979437599476,70.0,3.627450980392157,1480,1.3602941176470589,555,20,4.5748046143764,3,3,1,1.111716621253406,197.53153153153153,298.7193460490463,800,0
PRV52646,70,56,204.42857142857142,14310,1700,323.7624630885674,60.0,0.8571428571428571,60,1.4714285714285715,103,20,5.188396833100044,39,9,20,1.25,138.93203883495147,255.53571428571428,170,0
PRV52647,68,66,309.8529411764706,21070,2500,623.4293521766516,65.0,1.7647058823529411,120,0.8676470588235294,59,20,3.788846206309494,38,11,24,1.0303030303030303,357.1186440677966,319.24242424242425,183,1
PRV52648,842,259,303.14726840855104,255250,3300,606.0406972151259,80.0,1.7695961995249405,1490,1.5807600950118765,1331,20,5.047574889332848,21,19,17,3.250965250965251,191.77310293012772,985.5212355212356,1446,3
PRV52649,2156,1421,279.30890538033395,602190,8000,590.6499900937,70.0,2.3979591836734695,5170,1.4837662337662338,3199,20,4.81039245318723,21,19,13,1.5172413793103448,188.2432010003126,423.7790288529205,3045,0
PRV52651,1,1,90.0,90,90,0.0,90.0,0.0,0,0.0,0,0,0.0,1,0,0,1.0,,90.0,6,0
PRV52652,743,503,256.47375504710635,190560,3300,511.9717200197989,80.0,3.082099596231494,2290,1.5450874831763122,1148,20,4.826119351092414,1,1,0,1.4771371769383699,165.99303135888502,378.8469184890656,1367,0
PRV52653,10,10,95.0,950,300,90.82951062292474,70.0,0.0,0,0.1,1,1,0.31622776601683794,7,3,2,1.0,950.0,95.0,22,0
PRV52654,119,115,250.8403361344538,29850,2700,463.8007678492061,90.0,3.0252100840336134,360,1.5546218487394958,185,20,5.123388508928139,58,24,29,1.0347826086956522,161.35135135135135,259.5652173913044,269,0
PRV52656,775,631,309.3806451612903,239770,3300,635.8679420104346,70.0,2.5161290322580645,1950,1.423225806451613,1103,20,4.757040469154426,3,3,1,1.2282091917591125,217.37987307343607,379.9841521394612,1400,0
PRV52657,121,61,241.73553719008265,29250,3100,519.3131323937264,60.0,2.8925619834710745,350,0.6115702479338843,74,20,3.0805083477310635,3,3,2,1.9836065573770492,395.27027027027026,479.5081967213115,250,0
PRV52658,39,36,380.5128205128205,14840,2700,655.1012325063273,100.0,3.076923076923077,120,2.230769230769231,87,20,6.032637279880773,8,5,3,1.0833333333333333,170.57471264367817,412.22222222222223,106,0
PRV52659,24,24,137.91666666666666,3310,1100,230.66970865883894,60.0,0.8333333333333334,20,0.8333333333333334,20,20,4.08248290463863,13,3,8,1.0,165.5,137.91666666666666,41,0
PRV52660,558,329,260.57347670250897,145400,3300,503.35716122337675,75.0,4.032258064516129,2250,1.075268817204301,600,20,4.055016333876172,4,4,2,1.696048632218845,242.33333333333334,441.9452887537994,1029,0
PRV52661,247,233,306.43724696356276,75690,3300,550.2182300877037,90.0,2.672064777327935,660,1.3157894736842106,325,20,4.563628041217638,1,1,0,1.0600858369098713,232.8923076923077,324.84978540772534,518,0
PRV52662,17,16,105.29411764705883,1790,500,134.2626924660581,60.0,0.0,0,1.411764705882353,24,20,4.848438196076801,12,2,7,1.0625,74.58333333333333,111.875,42,0
PRV52663,576,272,313.62847222222223,180650,3300,649.8276915333593,80.0,3.0729166666666665,1770,1.2013888888888888,692,20,4.394193577673569,19,19,6,2.1176470588235294,261.0549132947977,664.1544117647059,1067,0
PRV52665,607,416,240.74135090609556,146130,3300,464.9350825761089,70.0,3.1795716639209224,1930,1.2487644151565074,758,20,4.35879229293953,13,14,8,1.4591346153846154,192.78364116094986,351.27403846153845,1154,0
PRV52666,39,38,228.97435897435898,8930,2000,417.1128515212443,90.0,1.794871794871795,70,1.9230769230769231,75,20,5.416274770417762,1,1,0,1.0263157894736843,119.06666666666666,235.0,112,0
